dpt_tp,grpcode_tp,tpincno_bi,tgt,offset_tgt
904EA,BYA0AB01,1,155892,10.956538486
92238,BKA1AH03,1,5220.0054,11.471012254
91681,TYB0AC01,1,327000,10.905683695
92985,BMA1AA,1,30385.15,12.449661921
91193,ZTA0,1,42850,11.993672641
91830,XDA1AB01,1,12700,11.759520968
902EA,BMA1AK04,1,39854.64,11.69842853
907EA,FTA1AN02,1,21500,10.954410005
90521,BTA1AJ,1,600,11.80510241
92783,DZA2AB06,1,12400.2,11.941296564
90521,DZA2AC02,1,8800,11.383095832
918EA,DZA2AA02,1,141260,11.459424399
94021,QYA1AD02,1,161483.8956,12.391173276
91830,others,1,63665,11.843974473
904EA,XDA1AK01,1,138863.48873,11.594121141
90925,BKA1AM02,1,500000,11.877764944
93284,DFC1IZ01,1,8606.58,11.386848792
905EA,XDA1AH01,1,243780.30807,12.756118674
90785,XDA1AB01,1,48918.018,10.827617507
91829,DZA2AD02,1,44200,11.757219746
93117,BTA1AR02,1,12165.594,11.622578017
93286,XDA1AB01,1,3648,11.67502778
91684,TYB0AB01,1,519694,11.763894352
91833,TYB0AC01,1,500000,10.901183879
93452,FTB1AD01,1,47200,11.620764447
93281,DZA2AC02,1,3440.8,11.372550397
93116,BMA1AK03,1,37944,11.668024431
91687,FTB1AU01,1,206764.10219,11.27240015
91831,FTB1AU05,1,25203.16,11.852019448
905EA,ADA1AF03,1,1000000,12.048465932
904EA,RWA0AH01,1,79709,12.244931051
93281,FTA2BM01,1,7112,11.572938004
91770,BTA1,1,43646,11.66749366
93286,DZA2AB08,1,480,11.811210216
93284,DZA2AC02,1,7540,12.094186506
91833,BJG0AH01,1,1100,11.886832615
90787,BJG0AD01,1,1299.144,11.087356729
90343,BKA1AL05,1,157914.98,10.945400311
904EA,FTB1AU04,1,57183.6,11.366269377
905EA,BKA1AL05,1,140309.12,11.329539498
93450,JLA0BK00,1,19692,11.56589015
92982,BTA1AI04,1,165129.63066,11.834445442
91183,DZA1AT03,1,27000,10.601888065
91837,FTB1,1,163287.28,12.26594327
93293,BTA2AD02,1,5699.3636,11.882761676
934EA,DZA2AB08,1,34088.53,11.403011864
93283,BKA1AL05,1,4944.38,11.316668384
90531,JHA0,1,18971,11.243637711
91283,BYA0AB01,1,123664.23271,10.674864931
91686,BTA2AD02,1,353382,12.746291958
932EA,BJG0AH01,1,3100,11.968044878
91283,BKA1AL05,1,8200,11.025830192
91832,ZHA0AI02,1,106095.29056,10.811121557
91750,BJG0AH01,1,9672,11.622587455
91185,XFA1,1,9000,11.806975904
904EA,FTA1BE02,1,216499.99,11.592725705
91831,RCA1AK03,1,439492.921,12.492184006
90343,BTA1AL03,1,14038,11.121379449
93452,BTA2AD02,1,90793.7856,11.677021749
92181,QYA1AF01,1,33163.64,11.401233706
91199,RCA1BS01,1,37689.8,11.145284584
91830,MZA2AL,1,66570,11.37203842
90345,SKA1,1,750640.5792,12.348369146
90531,RCA1BS01,1,146,11.108040767
93286,QYA1,1,102816.09746,11.705026266
93281,BTA1AL,1,22255.83,11.476454919
90781,MZA1AD01,1,6071.6036821,11.404059452
90981,DZA1AT03,1,297,11.333633755
90787,DFC1IZ,1,15425.418,11.670756362
90345,SKA1AF01,1,16800,11.802713401
90945,QYA1AR01,1,71277.42,11.653570225
91185,BTA1AR01,1,30612.29,11.156269062
934EA,XFA1,1,11550,11.21190049
93452,XTA1,1,300000,11.424936544
904EA,FTB1AU04,1,175701.3,11.710266468
93286,XFA1,1,8484,12.413749385
93923,BTA2AF01,1,5808.982,12.030266861
93286,JLA0BK00,1,30935,12.38377957
904EA,DZA1AT03,1,29035.58,11.342251726
939EA,BKA1AL05,1,107533,11.306389342
93450,CAA0,1,106669.27,11.835248953
901EA,XFA1,1,499.99975,12.650986269
934JC,BKA1AL05,1,23100,10.980302659
93284,DZA1AN05,1,10126.93,11.656802559
94023,FTB1AU04,1,34054.98,11.539535476
905EA,QYA1AR01,1,186934,11.430134852
94023,RCA1BS01,1,19532.37,11.101394826
94025,TYB0AC15,1,24757.915,11.272702773
92982,XFA1,1,7350,12.224424144
934JC,BJG0AD01,1,6125.556,11.995851868
943EA,BTA1AB02,1,1810.403,11.593971931
93286,SKA1AF01,1,600,11.109529946
92238,BTA1AR01,1,63800,10.61045796
90345,QYA1AF01,1,6650,11.246305813
91831,BTA1AJ,1,81601.512245,12.165071565
905EA,JHA0AE01,1,15523,10.806611878
90521,DZA1AN06,1,38880,12.139783688
91282,BKA1AL05,1,23246.98,11.374882778
90343,KDA1,1,539199.96,11.659352082
93920,DFC9,1,424980.90177,11.375574881
90786,CCA2AJ01,1,4149.5,11.461012645
91723,others,1,960,10.746943498
934JC,DHF0AD,1,2145,11.301365053
90372,XFA1,1,27424,11.897215364
90786,MSB0,1,20500,10.822521375
91685,BMA0,1,100228.88,11.17188031
91760,QYA0,1,3138.8,10.96129026
90786,LKA0,1,6852,10.583607183
93281,FTB1AA02,1,363995.2,11.474036457
91281,others,1,5320.0126,11.578833242
905EA,WEA0,1,4000,10.871734928
923EA,BYA0AB01,1,123000,10.30110877
90925,CAA0,1,305856.67,10.80250553
90374,LHB0AE,1,547535.184,11.286365042
93285,others,1,20900,11.672167022
91837,BTA1AC01,1,9344.9874,11.891421449
90926,BJA1,1,48731.86,11.736309099
91772,SLA0,1,4453.795,11.126607207
91283,JLA0,1,19341,11.714691343
90343,others,1,481247.49,11.314788283
904EA,XLA0AB,1,11550,10.912697136
91723,JLA0AM01,1,95305.6,10.577583007
90947,FTA0AF12,1,41777.9872,11.310142147
934EA,XDA1AM01,1,21240.009,11.132231643
904EA,JLA0AQ01,1,730249.77,10.918563567
91781,DZA1AT04,1,970885.55,11.149332718
92238,FTA0,1,198950,10.724107453
93286,JLA0AS01,1,36899.982,11.880781872
923EA,DFC9DG10,1,242944.128,11.248549736
933EA,FTA0AF,1,12099.982,11.267520579
91829,XTA1,1,17604.982,11.526237773
90372,XFA1AA01,1,22400,11.453374678
93284,CCA0,1,162000,11.136412135
90345,MSB0,1,94856.58,10.614211918
902EA,BKA1AG02,1,72600,11.445977874
91829,CAA0,1,22190,10.828422871
904EA,XLA0AB10,1,200000,11.020414838
91740,CAA0BB03,1,6206.37,11.159015966
91837,HMB0AH,1,8899.982,11.058773652
95022,QYA1AF03,1,7629.2874,11.634958185
90948,DZA2,1,23250,11.855332032
92181,BKA1AG03,1,405928.8,11.404437633
91284,DZA2AA05,1,12431.0052,11.544765457
90345,FTB1AA03,1,14000,11.572761204
93451,ADA0,1,6550,10.780524858
91185,FTA0,1,14500,10.88758615
90521,BJG0AD01,1,40000,11.232770366
90343,FTB1AB01,1,23870,11.965806734
93286,others,1,25360,11.08996312
92181,RCA1BS01,1,149100,11.45532094
90343,QYA1AE,1,55890,11.072813392
93115,DZA0,1,10186.656,10.805497709
91283,others,1,17079.539046,11.354303292
93452,QYA1AF03,1,2926,12.102025623
92983,BKA1AD01,1,22000,11.542045013
91199,others,1,54000,11.91954762
943EA,BJG0AH01,1,3020,11.353754823
93284,XDA1AB01,1,133800,11.399992538
94023,BTA1AB01,1,11500,11.341424128
93285,CAA0BB,1,419.069,10.787896836
92238,JHA0,1,34500,11.900428551
91185,LKA0,1,36500,11.546364883
91685,XFA1AS02,1,76942.6908,10.827581073
93284,SKA1AF02,1,54700,11.683750953
93453,JLA0AJ02,1,7394.982,11.489220118
91681,RCA2,1,383200.008,12.397836353
91124,XDA1AC01,1,10750,12.033280254
934JC,LFB0,1,4500,11.619421164
91839,DZA1AA,1,6720,11.40361954
92187,BTA1AC01,1,11649.964,12.276269151
905EA,DZA2AK06,1,24000,11.262754571
91831,HQA3,1,33500,11.573269684
90342,LKA0,1,77200,11.567375575
90925,JPA0BC,1,10359.992,11.591441295
93452,CHA0,1,500000,11.488106609
92787,FTA0AF12,1,10500,11.820946818
90984,CAA0BG01,1,192692.85,11.53281596
90726,FTA1BE02,1,3150,11.140103584
93454,DZA2AC01,1,36200,11.28435971
91831,DZA1AT04,1,50801.67971,11.215576158
93284,BTA2,1,3800,12.101322558
904EA,BJA5,1,9799.982,11.692037749
91831,CAA0BT,1,2228,11.165796362
93285,FTA0AF,1,90863.44,11.667066057
90343,BMA0,1,28175,11.2365406
92982,others,1,13590,11.735018385
909EA,DZA2AK06,1,113345.544,11.354797273
93286,BTA2AE01,1,2860,12.201105272
90948,LHB0,1,121608,10.991409398
909EA,others,1,5290,11.819833148
92982,CCA2AD,1,19900,11.862448689
90782,FTA2BM03,1,165581,11.730881834
90925,BTA2AD00,1,133607.492,10.360358296
90521,DZA2AB01,1,13500,10.890906659
90982,ZHA0,1,10270,11.079978614
92316,RCA1BX01,1,5111.19,11.279870672
908EA,FTA2AA02,1,5250,12.144091905
923EA,others,1,30699.982,11.415947606
91771,DZA0AD03,1,17600,11.322844056
93293,BTA1AI04,1,178667.618,11.586348377
90983,TYB0DZ00,1,39250,11.711394133
93921,DZA1AW02,1,31250,11.763211558
91185,MZA2AL01,1,1000,11.394864273
90343,RCA1BL02,1,3144,10.999037541
93453,DFC9AA,1,101557.64221,11.748989568
90723,WPC0,1,8000,11.345442102
90347,ADA1AF04,1,13800,11.171880344
93282,JBY0AC,1,45933.5,11.578055147
93453,TYB0AA01,1,9,10.857000648
93450,CFA0,1,22000,11.427094188
943EA,RWA0,1,262403.98,11.75445093
91199,others,1,17500,11.497187496
90347,DZA2AD02,1,23500,11.841090957
92981,XFA1AA01,1,12000,11.319131103
905EA,CCA2AF01,1,21000,11.493674316
90955,CCA2AD,1,2900,10.931556536
923EA,BMA0,1,27882,11.63334849
904EA,DNA0,1,5903,11.844821992
942EA,BYA0AD01,1,31631.4,10.434822333
90349,DFC9DG10,1,4320.0108,11.325958753
91283,TYB0AA01,1,129073.63,10.939613784
90925,CCA2,1,11283.272,10.972465369
90343,DZA2AC02,1,18700,11.227762188
90983,MJB0,1,10348.8,11.605720644
91687,CCA2AF01,1,13433.4,11.59777653
934EA,FTB1AU04,1,270577.18,11.589149093
91837,TYB0AB11,1,19600,11.101441922
93450,XDA1AF05,1,574612.52173,11.592726503
90344,DZA2AE03,1,13140,11.630347705
90786,BTA2AA02,1,13850,11.121872633
91281,GQB1AB01,1,1107.52,11.445425543
92790,XDA1AB,1,28300,11.129724661
905EA,BTA1AL02,1,2092.56,11.149340876
91183,QRA0AD,1,91000,11.126100147
905EA,RCA1BL01,1,1500,10.974773906
93286,DFC1IZ08,1,65500,11.263508633
93842,BMA1AA,1,48319.660001,12.123281508
92788,JLA0AQ00,1,8500,11.223843537
90786,FTB1AG01,1,176710.382,11.783367326
93293,QCB0AA01,1,8250,11.377211966
90781,BTA1AL02,1,124953.75,10.718879328
91770,BJA5,1,500000,11.59862423
93921,XFA1AK03,1,33350,11.624884972
933EA,TYB0AB02,1,11200,11.089879059
93920,XDA0,1,122208,11.862942134
91771,JLD0,1,32000,11.952332442
90985,TYB0AB03,1,544.66,10.610444422
90949,DZA1AT04,1,24499.982,11.182182427
91760,JBB0,1,6849.582,10.872505049
93452,QRA0,1,21700,10.870452694
91831,RWA0AH01,1,125,11.595850773
91723,TYB0AA02,1,3900,10.934781581
90372,DZA1AV02,1,29000,11.396639958
90521,DZA2AC01,1,25200,11.28275018
91283,CAA0BG01,1,3620,12.253876103
93287,TYB0AA02,1,7315,10.832039136
905EA,ADA1AF04,1,5700,11.168351327
92316,BTA2AF01,1,15421.554,11.94776651
91685,BKA1AL05,1,6500,11.291532192
90520,CCA0EA01,1,384432.5,10.996388849
93451,DZA2AC02,1,23500,11.627954789
91838,BTA1,1,2650,11.687028705
91681,DZA1AN06,1,4700,11.426746162
909EA,others,1,15550,11.819240922
90787,DFC9AA,1,8799.964,11.539243891
943EA,FTB1AC01,1,7489.554,11.725982397
91195,JHA0,1,174999.964,11.836802196
91750,CFA0AF01,1,29000,11.738824719
93845,DFC9DG10,1,6060,11.626496223
90782,QCB0AF,1,61699.982,11.829950817
90344,BMA1AK04,1,52000,11.191953038
92185,BJA0AA01,1,16908.584,11.293249421
90531,DNA0BF01,1,29000,11.281901564
92238,RCA1BX02,1,25100.018,12.044442844
91829,FTB1AB01,1,35702.256616,12.131961868
902EA,BKA1AM01,1,10320,11.012852633
90346,XFA1,1,2940,11.157337511
90520,BTA2AD02,1,161280.003,11.853329527
92238,QRA0AA01,1,2600,11.109825851
91681,FTA1BK01,1,2709.0054,11.26358204
90981,CCA2AA01,1,12731.84,11.761685299
93284,MZA2AL01,1,35430,11.547921718
90344,FTB1AC01,1,9500,11.955767317
91772,CAA0BB01,1,16870.0322,10.689279388
93920,CAA0CM01,1,3206,10.986269924
90782,RCA1BW01,1,18000.0108,11.1868926
90344,FTB1AU04,1,32000,11.566007881
90925,FTC0,1,23000,11.116331742
92187,DFC9DG10,1,8858.65,10.684122927
90983,CCA2AD,1,67623,12.056055738
93452,JTV0,1,79540.45,11.274477678
93286,LMA2AI,1,61845,11.305255798
90981,CAA0BB10,1,359876.1,10.837265353
90785,BTA1AL,1,14760,11.10008131
91831,XDA1AB,1,45000,11.447678987
91283,DZA1AW02,1,27055.0252,11.489134093
90372,CAA0GN00,1,4295.9126,11.704399912
93118,HFA0,1,500000,10.404597885
92788,JLA0AQ02,1,137,10.608192868
91833,JHA0AU01,1,33700,11.766429797
93451,BJA1,1,23550,11.962197742
90343,BKA1AH02,1,111045.218,11.408749244
90926,JLA0AJ03,1,35945,11.322930085
93845,CAA0BG01,1,17900.018,11.295161172
90521,RCA2,1,725544.036,10.948040709
93452,CHA0,1,455,11.291044552
93282,SLA4AA,1,32328,11.988614082
90782,FTA2AB02,1,10500,10.895010242
90948,CCA2AC,1,39000,12.08916824
92181,HMB0AA01,1,4500,10.769735375
904EA,HMB0AA01,1,18000,10.869235753
91199,ZHA0,1,137878.36909,10.980458098
90347,DFC9DG,1,43500,11.411306763
93453,MZA3,1,61750,11.377460196
90723,FTA2BM01,1,26000,11.326357673
90344,CAA0BG01,1,52000,11.602588962
91181,BYA0,1,75500,10.932012458
91833,DZA2AA04,1,372162.42,11.403746819
94025,BYA0AL01,1,1241.032,11.815580779
91829,CAA0BG01,1,2900,11.44750729
92782,TYB0DZ00,1,6900,11.444221139
91283,TYB0AB03,1,4982.4,10.604279992
905EA,BKA1AH02,1,600,11.118271953
93921,CAA0AM01,1,85418.06,10.944427331
93845,TYB0AA01,1,6480,11.263152647
91181,TYB0AA01,1,12140,11.060804182
93452,HQA3AB01,1,561996,11.806308315
93286,DZA2AC02,1,7120,11.355590543
91681,BMA1AK04,1,11550,11.141648434
905EA,HMB0AA,1,39000,11.321460961
93453,DZA1AV03,1,3613,11.506315085
922EA,ADA1,1,60500,12.048951981
93452,RWA0,1,3805.009,11.232268632
93281,CCA2AD02,1,294884.48,11.416779447
92785,DZA2AB01,1,4515,11.199392941
92238,RCA1AA02,1,47700,12.109162951
90983,GQB1AG01,1,131782.0252,12.121762418
90782,DFC9DG,1,280918.194,11.310610535
934EA,XDA1AD01,1,38657.642208,11.501025427
92982,CCA2AD,1,21375.009,11.602635601
91687,BTA2AD03,1,370242.3,11.660201263
905EA,BJA1AA,1,17000,10.694322217
938JC,TYB0AB03,1,12904.991,11.094871526
90925,BTA1AR03,1,3700,11.323859629
93281,BTA2AA03,1,12870,11.127603924
93923,CAA0BB03,1,13000,11.362801618
93453,CAA0AR01,1,10606,11.592379472
90781,BTA2AE01,1,80500,11.995487453
90621,ZTA0,1,6400,12.051280487
90345,FTB1AA03,1,55340,11.370128439
93920,BMA1AK,1,869.982,11.1015217
904EA,FTA1BF,1,6475,11.391485722
95181,CCA2AC,1,19284.2,12.021290328
93118,CCA2AD02,1,219812.992,11.7936573
939EA,BJG0AH01,1,34050,11.341450448
90621,TYB0AC01,1,4547.9,10.588070902
90981,DFC1IZ,1,4320,11.700928482
94025,others,1,9535.9894,11.489736985
933EA,FTA2AA02,1,74730,11.964430698
91683,MZA2AL01,1,28445.6865,11.426937931
92238,FTA2BM03,1,15700.018,11.850684209
93288,JLA0AR01,1,10030.718,11.651380546
91772,TYB0AB09,1,6650,11.115921167
90722,FTA2BM01,1,400.821057,11.040483607
90984,CAA0BB06,1,31350,10.810126094
90925,CCA2AA01,1,40266.24,11.491876288
90726,JBY0AC,1,632.1,11.107162508
93920,JLA0AQ01,1,36250,10.674740009
91770,CAA0,1,280843,11.446949313
90346,BKA1AM01,1,319113.6,11.26064192
92787,GQB1AG01,1,73700,11.531878405
92182,CAA0BG01,1,11760,11.493562575
929EA,DFC1IZ08,1,9504.92,10.335105618
952EA,BTA1AL02,1,98960.95942,11.08860359
93283,CCA2,1,10950,11.142915119
90343,RCA1BS02,1,17503.2,11.520464998
90534,WPC0,1,4464,11.613690001
93116,RCA1AA03,1,12726,11.788931034
90961,CAA0,1,31875,11.648545203
90782,QYA1AE01,1,406464.044,11.137487055
91830,BTA1AL05,1,15550,11.376708751
90531,FTA1,1,12600,10.733505507
93842,BTA1AL02,1,9671,10.852455033
91730,CCA2,1,36750,11.413882092
92984,CCA2AG,1,93570.6,11.85508134
94020,JTV0,1,53819.73,11.480698849
90374,DZA2AA04,1,14040.018,11.332005179
90782,BTA1AL,1,20000,11.162375257
938EA,TYB0AB01,1,28700.22,11.211214458
93451,TYB0AB14,1,78437.788429,11.319695808
93286,DFC1IZ06,1,75300,11.70649066
91285,DZA1AQ04,1,87931.79682,11.115717307
91683,MZA2AL06,1,133696.4,11.976820013
90727,others,1,31500,11.575800432
90781,TYB0,1,15640,10.339297256
901EA,DZA1AW03,1,6599.4,10.842137546
93452,GQB1AG01,1,5600.018,11.655048894
91185,XFA1AS02,1,2677,11.246551726
93920,CCA0CE01,1,5033.81,11.192427371
92787,HQA0AD02,1,20300,11.463706798
93115,BZA1AB01,1,7349.49,11.680436704
90724,FTA1AN01,1,29088,11.008865435
902EA,others,1,8400,11.873139861
90345,CCA2AD01,1,45500,11.386642159
939EA,LFB0,1,14000,11.446684935
910EA,BTA2AD04,1,45000,12.017562475
93453,DZA2AA02,1,52227.791588,11.256995936
932EA,TYB0AB14,1,8865,11.161470436
939EA,others,1,200000,11.617715479
91686,DNA0AH,1,132000,11.964884113
93284,DZA1AN05,1,327452.3,11.211423833
93454,RWA0AH01,1,67749.982,11.545434404
90985,BKA1AL05,1,12708,11.083060874
91183,FTA2AB02,1,2400,11.837223017
90373,DZA1AQ04,1,7502.4,11.326645491
93117,DFC1IZ01,1,13168.977,10.66848744
93381,CCA2AJ01,1,17187.01,11.679727346
93282,DZA2AC01,1,853.0584,11.245334893
90983,DHF0AD,1,120,11.430845504
93287,BJA0AA01,1,50,11.20524845
934EA,TYB0AC13,1,40950,11.270872658
93282,QRA0AW01,1,36090,11.847078781
92316,MZA2AL01,1,1888,11.092722452
91683,BMA1AH,1,5208,11.457698674
91687,others,1,60,11.40386216
90947,DZA1AT05,1,48910.23,11.340825515
92238,DZA2AA04,1,35149.982,11.211077236
93284,LMA2AA01,1,100047.098,11.447337215
90346,QCB0AF,1,10320.0072,11.623933268
934EA,DZA1AW03,1,14830,11.415300584
93281,CCA2AD02,1,39537.46,11.605647804
93382,TYB0AB01,1,21000,11.244078629
90960,LMA2AA01,1,8233.9056,10.860315537
93451,JLA0AJ02,1,9629.9924,11.478441914
90345,FTA1BE04,1,6300,11.187159592
905EA,DZA2AA05,1,19000,11.244349787
91829,MJB0AD,1,33800,11.536234562
90925,DFC9DG10,1,39186,11.204859309
91281,CAA0BP01,1,24255,11.992110841
91185,TYQ0,1,18438.78,11.131001871
90722,CAA0BB01,1,62000,10.480753063
93454,QRA0AV01,1,18685,12.107458602
93282,XDA1AM01,1,62320,11.237577108
91181,MZA2AL01,1,246653.6,11.457776564
93292,CCA2AD02,1,37310,11.621803805
92181,LFA0,1,5500,10.629749883
93281,CAA0CM01,1,62000,11.185804167
91782,BKA1AN02,1,428258.936,11.688202916
90985,HPA0AH01,1,1237.5,10.706092121
92787,DFC1IZ01,1,13000,11.216945953
91183,XDA1AF,1,40750,10.979556172
94320,QYA1,1,5934,11.329285516
934EA,XDA1AM01,1,115485.69909,10.95527656
93453,FTB2AH,1,19752.4,11.901005512
90531,QYA1AG01,1,1800,12.218427681
90949,TYB0AB08,1,60814.41,11.17912823
92238,CAA0BP01,1,56639.982,11.900840238
91124,DZA1AW03,1,557542.68998,11.2781683
90722,BYA0,1,949900.51,11.623034489
93115,CAA0CM01,1,55500,11.210072612
93452,JLA0AJ02,1,183,11.338759676
92238,DZA2,1,53260,11.540635659
92181,DZA1AW01,1,100579.486,11.418265522
93282,BZA1AB01,1,443.6,11.338454915
93286,SKA1AB01,1,6840.009,11.615685084
93842,GQB1,1,12369,11.967569287
93292,DZA1AV02,1,18309.182,11.559720721
95183,JLD0,1,85166.08,11.332497149
905EA,ZTA0,1,7036.2,11.073744373
91830,GQB1,1,54203.37742,11.554911778
93845,BZA1,1,2900,11.678811645
93452,DZA2AC03,1,12960,11.233369707
91685,BJADAE01,1,16840,10.712264226
91181,BYA0,1,800,11.214644378
92316,MZA2AL01,1,10100,11.076645996
90372,HMB0AH,1,25559.71,11.063810596
904EA,DNA0AF01,1,19917.305,10.97696713
91835,WPC0,1,18307.87,12.46109189
934EA,CAA0AM01,1,719.007,11.14889795
93287,BTA2AA02,1,34900,11.605500107
904EA,BJG0AE01,1,49438.4,11.691770509
90727,BTA2AD04,1,1000000,12.048783557
93287,JHA0,1,19936.906,11.362360738
91683,BKA1AN02,1,95000.6912,11.322956774
90947,CCA2AD,1,30499.982,11.790556628
90984,TYB0AB11,1,4510,11.087804026
91681,MZA2AL01,1,9556,11.609464275
91123,BYA0AB,1,33000,11.20295598
93451,XFA1AQ02,1,42010,11.069118242
905EA,BKA1AC01,1,409129.044,12.418796121
92229,BKA1AN03,1,46879,11.12911178
90345,FTB1AU06,1,27000,11.429703547
93117,others,1,15069.008,10.923146465
90723,TYB0AA01,1,52000,11.036200053
90521,BTA1AI04,1,75842.618,11.298794538
90520,QYA1,1,82113.415,11.326956311
93842,RWA0AC01,1,14688.984,11.47896391
91831,BZA1AF01,1,49288.74,11.17795827
90722,DZA2AK06,1,18000,11.36617091
90520,SKA1AF01,1,9000,11.142418189
93287,QYA1AR01,1,18226,10.917631643
91182,BTA1AJ,1,2770,11.495366012
932EA,TYQ0AE02,1,5400,10.699643932
91760,BTA2AD03,1,2868.334,11.277834494
91835,XDA1BC01,1,3000,11.678948573
93452,JLA0AJ03,1,68962,11.501350727
90520,JHA0,1,24800,11.11856392
91834,DZA1,1,32504.15942,11.495736741
90521,QRA0AW01,1,154423.2,11.79692869
91829,XTA1AB03,1,10900,11.619659581
909EA,DZA2AK06,1,27250.036,11.515814847
93453,KRC0,1,27650,11.475803073
90722,BTA1AI02,1,51281.03,11.301292038
90521,BZA1AG01,1,7077,11.739440851
90345,JLA0,1,29000,11.839953047
904EA,TYB0AB09,1,15410,11.893910406
91833,CCA2,1,25400.2,11.636975617
934EA,BZA1,1,16725,10.973686676
90925,CCA2AD03,1,23550,10.912896648
93281,QYA1AG01,1,12900,11.654730446
93292,LMA2AI,1,154362.6,11.324698167
92316,others,1,110634,12.134820492
93287,TYB0AB14,1,10167,11.6912707
943EA,RCA1AS03,1,15400,11.252312452
90982,BKA1AC01,1,28700,12.175348814
952EA,FTA1BE02,1,20931.28,11.047272683
917EA,CAA0BB03,1,8010,10.837250498
90621,XDA1AF,1,22189.72,11.705274915
91833,TYB0AB04,1,500000,11.154252968
90343,DZA1AV01,1,48271.2,11.133946965
91283,DZA2AA05,1,13200,11.394790914
90926,MZA2AL,1,803420,11.151152259
91772,DFC1IZ,1,27000,10.778021762
91833,BTA1AJ,1,55540,11.766366786
90345,FTA1AN02,1,411935.9,11.096622483
90345,SKA1,1,2250,11.184240745
93282,DZA2AB06,1,35000,11.175174113
93451,DZA2AC03,1,24656.042208,11.636020759
908EA,JBY0AC,1,3900,11.494857271
933EA,LFA0,1,28624.25,10.680844539
904EA,CCA0EA01,1,58000,10.949747651
91770,TYB0AB11,1,306160,11.126994568
933EA,FTA1BE01,1,60200,11.121415255
91684,others,1,728,11.732150904
90521,LFB0,1,297213.75,12.045687703
90925,BMA1AK04,1,271000,11.157271612
904EA,BZA1AF01,1,286499.996,11.138418568
92187,BKA1AL05,1,14700,11.39639075
934EA,XFA1AA01,1,32750,11.211763238
90726,FTA1AN,1,133500,12.023619509
93284,TYB0AB04,1,98236.95,11.458666039
90346,XDA1AJ02,1,1200,11.925945786
93382,FTA1BE03,1,5400,10.992373624
92316,BKA1AH02,1,2150,11.116053918
90345,QYA1AG02,1,564,11.916074006
93382,TYB0AB09,1,24999.982,11.269140834
91740,CAA0BF01,1,9870.0252,10.504293659
90783,BTA1AL03,1,108522,11.149417792
93452,QYA1AS01,1,10642,11.120477108
92238,BTA2AD04,1,18300,11.137751144
905EA,CAA0AC01,1,410834.8,10.401517469
934EA,FTB1AA02,1,6000,11.469321433
90344,RCA1BX02,1,2461,12.109593042
90347,FTB1AB01,1,24500,12.020574956
90949,XDA1AD01,1,1124.2,11.375131801
91683,BKA1AH02,1,65,11.247000023
91833,BTA2AA02,1,42197.664058,11.277269009
912EA,CCA0,1,49770,9.9958751704
92982,BTA1AR02,1,11690,11.38797747
93453,JLA0,1,237000,11.334745896
90346,RWA0AC01,1,81094.23,11.100007374
91687,DZA1AA,1,19700,11.496932
93281,BYA0AB01,1,32510,10.71626329
93453,RCA1BX01,1,18133.042208,12.25806393
90520,BKA1AC01,1,2000,11.391480558
91830,XLA0AB09,1,14750,11.244729096
905EA,BYA0AB01,1,947994.48,10.994070625
943EA,TYB0AB02,1,27230,11.864129993
90727,RCA1BS02,1,5885,11.339019743
943EA,DZA2AD02,1,12876.028,11.964394304
92316,XFA1AA01,1,10470,11.041979314
93286,CCA2AD03,1,500000,11.641372679
90985,BKA1AH03,1,3579,11.789903867
904EA,CAA0BB01,1,17000,10.538852431
90925,FTB1AA03,1,22040.982,11.152804971
917I2,CAA0BB,1,5446.23,11.681712485
93285,CCA2AC,1,27900,11.96857213
90982,DFC9DG10,1,77199.964,11.382526053
91740,TYB0AA03,1,30079.208,11.050652971
91283,DZA2AA05,1,23422.491,11.532688152
94022,CAA0AY01,1,25635.925,11.809549422
93281,BJG0AE01,1,3200,12.209766618
939EA,DZA1,1,325037,12.969036334
902EA,DZA2AC01,1,45300,11.152221296
90925,others,1,43957.2,11.256187297
90344,BYA0AB01,1,2000,10.558664594
91831,FTB1AU08,1,200,11.438410482
92783,others,1,361969.79,11.623426982
90347,XDA1AM03,1,24460,10.921961383
91834,TYB0AC11,1,77000,11.343334142
90344,ADA1AG01,1,5960,11.474623479
905EA,RWA0AC01,1,79779.975,10.918333153
91193,FTA1BE04,1,179322.182,11.904865324
93284,CAA0AG01,1,6540,11.153590628
93450,JBY0AC,1,321477.83872,11.279769899
912EA,BTA2,1,203500,11.494038317
91829,CCA2AD01,1,7400.009,11.611473852
90925,BZA1AF01,1,4932,11.355475202
93285,HQA0AD01,1,427.007,11.127464951
90521,others,1,21500.03,11.48181027
91199,JBY0AC,1,9136.057,11.148351455
91183,MSB1,1,5246.26,12.266279261
91770,NZA0,1,300000,11.799901307
90343,FTA2BM01,1,13620,11.33640406
92783,QYA1,1,500000,11.217621322
91831,BYA0AB01,1,7920,10.843458721
93451,DFC9AA,1,945,11.427183116
90343,BTA2AE01,1,23440,11.605295461
93281,CAA0AG01,1,15000,10.791127693
934EA,QRA0,1,183,11.299155861
90371,DZA2AC01,1,16500,11.098612459
905EA,CAA0BB01,1,500000,11.034327379
93116,BZA1AE03,1,21800,10.878232196
90781,FTA1BE01,1,1748.018,10.80512891
90947,TYB0AA01,1,46787,10.9338738
90347,JHA0,1,18800,11.366982432
91687,BKA1AL05,1,24600,11.516073178
93290,XDA1AM03,1,1180,11.14079211
